"112"	"85"	""	"321084197412113816"	"西虹市71"	""	"项目-啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊-71"	"6100000014.40"	""	"2001-3-1"	"2002-12-4"	"10000-71"	"1"	"0"	"69"	"2019-8-26 18:10:14"
"113"	"85"	""	"321084197412113816"	"西虹市72"	""	"项目-啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊-72"	"6189642871.38"	""	"2001-3-1"	"2002-12-5"	"10000-72"	"1"	"0"	"69"	"2019-8-26 18:10:14"
"114"	"85"	""	"321084197412113816"	"西虹市73"	""	"项目-啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊-73"	"6279285728.35"	""	"2001-3-1"	"2002-12-6"	"10000-73"	"1"	"0"	"69"	"2019-8-26 18:10:14"
"115"	"85"	""	"321084197412113816"	"西虹市74"	""	"项目-啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊-74"	"6368928585.33"	""	"2001-3-1"	"2002-12-7"	"10000-74"	"1"	"0"	"69"	"2019-8-26 18:10:14"
"116"	"85"	""	"321084197412113816"	"西虹市75"	""	"项目-啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊-75"	"6458571442.31"	""	"2001-3-1"	"2002-12-8"	"10000-75"	"1"	"0"	"69"	"2019-8-26 18:10:14"
"117"	"85"	""	"321084197412113816"	"西虹市76"	""	"项目-啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊-76"	"6548214299.28"	""	"2001-3-1"	"2002-12-9"	"10000-76"	"1"	"0"	"69"	"2019-8-26 18:10:14"
"118"	"85"	""	"321084197412113816"	"西虹市77"	""	"项目-啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊-77"	"6637857156.26"	""	"2001-3-1"	"2002-12-10"	"10000-77"	"1"	"0"	"69"	"2019-8-26 18:10:14"
"119"	"85"	""	"321084197412113816"	"西虹市78"	""	"项目-啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊-78"	"6727500013.23"	""	"2001-3-1"	"2002-12-11"	"10000-78"	"1"	"0"	"69"	"2019-8-26 18:10:14"
"120"	"85"	""	"321084197412113816"	"西虹市79"	""	"项目-啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊-79"	"6817142870.21"	""	"2001-3-1"	"2002-12-12"	"10000-79"	"1"	"0"	"69"	"2019-8-26 18:10:14"
"121"	"85"	""	"321084197412113816"	"西虹市80"	""	"项目-啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊-80"	"6906785727.18"	""	"2001-3-1"	"2002-12-13"	"10000-80"	"1"	"0"	"69"	"2019-8-26 18:10:14"
"122"	"85"	""	"321084197412113816"	"西虹市81"	""	"项目-啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊-81"	"6996428584.16"	""	"2001-3-1"	"2002-12-14"	"10000-81"	"1"	"0"	"69"	"2019-8-26 18:10:14"
"123"	"85"	""	"321084197412113816"	"西虹市82"	""	"项目-啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊-82"	"7086071441.14"	""	"2001-3-1"	"2002-12-15"	"10000-82"	"1"	"0"	"69"	"2019-8-26 18:10:14"
"124"	"85"	""	"321084197412113816"	"西虹市83"	""	"项目-啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊-83"	"7175714298.11"	""	"2001-3-1"	"2002-12-16"	"10000-83"	"1"	"0"	"69"	"2019-8-26 18:10:14"
"125"	"85"	""	"321084197412113816"	"西虹市84"	""	"项目-啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊-84"	"7265357155.09"	""	"2001-3-1"	"2002-12-17"	"10000-84"	"1"	"0"	"69"	"2019-8-26 18:10:14"
"126"	"85"	""	"321084197412113816"	"西虹市85"	""	"项目-啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊-85"	"7355000012.06"	""	"2001-3-1"	"2002-12-18"	"10000-85"	"1"	"0"	"69"	"2019-8-26 18:10:14"
"127"	"85"	""	"321084197412113816"	"西虹市86"	""	"项目-啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊-86"	"7444642869.04"	""	"2001-3-1"	"2002-12-19"	"10000-86"	"1"	"0"	"69"	"2019-8-26 18:10:14"
"128"	"85"	""	"321084197412113816"	"西虹市87"	""	"项目-啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊-87"	"7534285726.02"	""	"2001-3-1"	"2002-12-20"	"10000-87"	"1"	"0"	"69"	"2019-8-26 18:10:14"
"129"	"85"	""	"321084197412113816"	"西虹市88"	""	"项目-啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊-88"	"7623928582.99"	""	"2001-3-1"	"2002-12-21"	"10000-88"	"1"	"0"	"69"	"2019-8-26 18:10:14"
"130"	"85"	""	"321084197412113816"	"西虹市89"	""	"项目-啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊-89"	"7713571439.97"	""	"2001-3-1"	"2002-12-22"	"10000-89"	"1"	"0"	"69"	"2019-8-26 18:10:14"
"131"	"85"	""	"321084197412113816"	"西虹市90"	""	"项目-啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊-90"	"7803214296.94"	""	"2001-3-1"	"2002-12-23"	"10000-90"	"1"	"0"	"69"	"2019-8-26 18:10:14"
"132"	"85"	""	"321084197412113816"	"西虹市91"	""	"项目-啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊-91"	"7892857153.92"	""	"2001-3-1"	"2002-12-24"	"10000-91"	"1"	"0"	"69"	"2019-8-26 18:10:14"
"133"	"85"	""	"321084197412113816"	"西虹市92"	""	"项目-啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊-92"	"7982500010.90"	""	"2001-3-1"	"2002-12-25"	"10000-92"	"1"	"0"	"69"	"2019-8-26 18:10:14"
"134"	"85"	""	"321084197412113816"	"西虹市93"	""	"项目-啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊-93"	"8072142867.87"	""	"2001-3-1"	"2002-12-26"	"10000-93"	"1"	"0"	"69"	"2019-8-26 18:10:14"
"135"	"85"	""	"321084197412113816"	"西虹市94"	""	"项目-啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊-94"	"8161785724.85"	""	"2001-3-1"	"2002-12-27"	"10000-94"	"1"	"0"	"69"	"2019-8-26 18:10:14"
"136"	"85"	""	"321084197412113816"	"西虹市95"	""	"项目-啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊-95"	"8251428581.82"	""	"2001-3-1"	"2002-12-28"	"10000-95"	"1"	"0"	"69"	"2019-8-26 18:10:14"
"137"	"85"	""	"321084197412113816"	"西虹市96"	""	"项目-啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊-96"	"8341071438.80"	""	"2001-3-1"	"2002-12-29"	"10000-96"	"1"	"0"	"69"	"2019-8-26 18:10:15"
"138"	"85"	""	"321084197412113816"	"西虹市97"	""	"项目-啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊-97"	"8430714295.78"	""	"2001-3-1"	"2002-12-30"	"10000-97"	"1"	"0"	"69"	"2019-8-26 18:10:15"
"139"	"85"	""	"321084197412113816"	"西虹市98"	""	"项目-啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊-98"	"8520357152.75"	""	"2001-3-1"	"2002-12-31"	"10000-98"	"1"	"0"	"69"	"2019-8-26 18:10:15"
"140"	"85"	""	"371002197306028882"	"1列"	""	"项目1"	"123.00"	"120.00"	"1999-1-1"	"2000-1-1"	"222"	"1"	"0"	"69"	"2019-8-26 18:22:56"
"141"	"85"	""	"371002197306028882"	"1列1"	""	"项目12"	"333.00"	""	"1999-2-1"	"2001-2-1"	"333"	"1"	"0"	"69"	"2019-8-26 18:24:47"
"142"	"85"	""	"371002197306028882"	"2列1"	""	"项目13"	"555.00"	""	"2018-9-9"	"2019-9-9"	"444"	"1"	"0"	"69"	"2019-8-26 18:24:47"
"143"	"1"	""	"22010520090915017x"	"导入1"	""	"项目1"	"1000000.00"	""	"2019-9-1"	"2019-9-30"	"3301"	"1"	"0"	"1"	"2019-8-28 09:49:01"
"144"	"130"	""	"22010520090915017x"	"导入1"	""	"项目1"	"1000000.00"	""	"2019-9-1"	"2019-9-30"	"3301"	"1"	""	"196"	"2019-8-30 09:56:54"
"145"	"130"	""	"22010520090915017x"	"导入1"	""	"项目1"	"1000000.00"	""	"2019-9-1"	"2019-9-30"	"3301"	"1"	""	"196"	"2019-8-30 09:57:35"
"146"	"130"	""	"22010520090915017x"	"导入1"	""	"项目1"	"1000000.00"	""	"2019-9-1"	"2019-9-30"	"3301"	"1"	""	"196"	"2019-8-30 09:58:23"
"147"	"130"	"107"	"62032119341124493X"	"二哈11"	"200"	"山竹"	"100000.00"	""	"2019-9-1"	"2019-9-30"	""	"0"	""	"196"	"2019-8-30 10:31:15"
"148"	"130"	"107"	"62032119341124493X"	"二哈11"	"201"	"天鸽"	"20000.00"	""	"2019-10-1"	"2019-10-31"	""	"0"	""	"196"	"2019-8-30 10:31:15"
"149"	"85"	""	"22010520090915017x"	"导入1"	""	"项目1"	"1000000.00"	""	"2019-9-1"	"2019-9-30"	"3301"	"1"	""	"69"	"2019-8-30 11:02:30"
"150"	"85"	""	"22010520090915017x"	"导入1"	""	"项目1"	"1000000.00"	""	"2019-9-1"	"2019-9-30"	"3301"	"1"	""	"69"	"2019-8-30 11:02:34"
"151"	"85"	""	"22010520090915017x"	"导入1"	""	"项目1"	"1000000.00"	""	"2019-9-1"	"2019-9-30"	"3301"	"1"	""	"69"	"2019-8-30 11:02:35"
"152"	"85"	""	"22010520090915017x"	"导入1"	""	"项目1"	"1000000.00"	""	"2019-9-1"	"2019-9-30"	"3301"	"1"	""	"69"	"2019-8-30 11:04:50"
"153"	"132"	"108"	"140925197512136761"	"云吞面客服授信申请1"	"202"	"天花板"	"10000.00"	""	"2019-9-1"	"2019-9-30"	""	"0"	"0"	"206"	"2019-8-30 13:48:03"
"154"	"132"	"108"	"140925197512136761"	"云吞面客服授信申请1"	"203"	"地板"	"20000.00"	""	"2019-10-1"	"2019-10-31"	""	"0"	"0"	"206"	"2019-8-30 13:48:03"
"155"	"132"	"109"	"522222198509166636"	"云吞面客服授信申请2"	"204"	"勺子"	"10000.00"	"2.00"	"2019-9-1"	"2019-9-7"	""	"0"	"0"	"206"	"2019-8-30 13:59:59"
"156"	"132"	"109"	"522222198509166636"	"云吞面客服授信申请2"	"205"	"筷子"	"20000.00"	""	"2019-10-1"	"2019-10-5"	""	"0"	"0"	"206"	"2019-8-30 13:59:59"
"157"	"132"	"110"	"522626199411194817"	"云吞面客服授信申请3"	"206"	"锅"	"10000.00"	""	"2019-9-1"	"2019-9-30"	""	"0"	"0"	"206"	"2019-8-30 14:15:59"
"158"	"132"	"110"	"522626199411194817"	"云吞面客服授信申请3"	"207"	"碗"	"20000.00"	""	"2019-9-1"	"2019-9-30"	""	"0"	"0"	"206"	"2019-8-30 14:15:59"
"159"	"132"	"111"	"320830196204189137"	"云吞面客服授信申请4"	"208"	"杯子"	"10000.00"	""	"2019-9-1"	"2019-9-7"	""	"0"	"0"	"206"	"2019-8-30 14:26:24"
"160"	"132"	"111"	"320830196204189137"	"云吞面客服授信申请4"	"209"	"盖子"	"20000.00"	""	"2019-9-8"	"2019-9-14"	""	"0"	"0"	"206"	"2019-8-30 14:26:24"
"161"	"132"	"112"	"440901196711110287"	"云吞面客服授信申请5"	"210"	"莲藕"	"10000.00"	""	"2019-9-1"	"2019-9-7"	""	"0"	"0"	"206"	"2019-8-30 14:46:12"
"162"	"132"	"112"	"440901196711110287"	"云吞面客服授信申请5"	"211"	"土豆"	"20000.00"	""	"2019-9-1"	"2019-9-7"	""	"0"	"0"	"206"	"2019-8-30 14:46:12"
"163"	"132"	"113"	"370783199611252412"	"云吞面客服授信申请6"	"212"	"瓜子"	"10000.00"	""	"2019-9-1"	"2019-9-7"	""	"0"	"0"	"206"	"2019-8-30 15:07:23"
"164"	"132"	"113"	"370783199611252412"	"云吞面客服授信申请6"	"213"	"花生"	"20000.00"	""	"2019-9-8"	"2019-9-14"	""	"0"	"0"	"206"	"2019-8-30 15:07:23"
"165"	"133"	"114"	"341502196812311266"	"客服1"	"214"	"鸭子"	"10000.00"	""	"2019-8-1"	"2019-9-14"	""	"0"	"0"	"203"	"2019-8-30 15:17:49"
"166"	"133"	"115"	"511011196810194423"	"客服2"	"215"	"搜狗"	"10000.00"	""	"2019-9-1"	"2019-9-7"	""	"0"	"0"	"203"	"2019-8-30 15:31:42"
"167"	"133"	"115"	"511011196810194423"	"客服2"	"216"	"百度"	"20000.00"	"20.00"	"2019-9-1"	"2019-9-7"	""	"0"	"0"	"203"	"2019-8-30 15:31:42"
"168"	"133"	""	"22010520090915017x"	"导入1"	""	"项目1"	"1000000.00"	""	"2019-9-1"	"2019-9-30"	"3301"	"1"	"0"	"203"	"2019-8-30 15:39:49"
"169"	"134"	"120"	"610400197312108510"	"授信申请2"	"225"	"南京地铁2号线1期"	"30000.00"	""	"2019-9-1"	"2019-9-7"	""	"0"	"0"	"209"	"2019-8-30 17:39:15"
"170"	"134"	"120"	"610400197312108510"	"授信申请2"	"226"	"南京地铁2号线2期"	"40000.00"	""	"2019-9-15"	"2019-9-21"	""	"0"	"0"	"209"	"2019-8-30 17:39:15"
"171"	"134"	""	"22010520090915017x"	"导入1"	""	"某某项目1"	"1000000.00"	"923401.50"	"2019-9-1"	"2019-9-30"	"3301"	"1"	"0"	"209"	"2019-8-30 17:39:39"
"172"	"118"	"91"	"352101197504304215"	"杨家孝"	"177"	"凤凰第三工业区城市更新单元123地块消防设备采购及安装工程"	"300000.00"	"2.00"	"2019-8-19"	"2019-11-18"	""	"0"	"0"	"176"	"2019-9-3 14:35:10"
"173"	"85"	"34"	"22030219570224074X"	"花卷1号职员授信2"	"36"	"22"	"100.00"	""	"2019-10-1"	"2019-10-5"	""	"0"	"0"	"69"	"2019-9-3 17:02:21"
"174"	"118"	"139"	"440781199412117256"	"0903授信申请3"	"252"	"苗寨"	"100.00"	"100.00"	"2019-10-1"	"2019-10-10"	""	"0"	"0"	"176"	"2019-9-3 17:27:48"
"175"	"118"	""	"22010520090915017x"	"导入1"	""	"项目1"	"1000000.00"	""	"2019-9-1"	"2019-9-30"	"3301"	"1"	"0"	"176"	"2019-9-3 18:12:59"
"176"	"85"	""	"22010520090915017x"	"导入1"	""	"项目1"	"1000000.00"	""	"2019-9-1"	"2019-9-30"	"3301"	"1"	"1"	"69"	"2019-9-4 11:01:09"
"177"	"118"	"131"	"340602196212033738"	"王0902"	"242"	"项目0902"	"1000000.00"	"10000.00"	"2019-9-4"	"2019-11-30"	""	"0"	"0"	"176"	"2019-9-4 13:47:32"
"178"	"118"	"136"	"542229201607105020"	"0902授信申请11"	"249"	"授信工程项目1"	"1000.00"	"16.11"	"2019-10-1"	"2019-10-10"	""	"0"	"0"	"175"	"2019-9-4 15:33:28"
"179"	"1"	""	"140311197701079195"	"商务经理1"	""	"港铁N号线1期"	"100.00"	""	"2019-8-1"	"2019-10-30"	"666"	"1"	"0"	"1"	"2019-9-6 13:54:27"
"180"	"1"	""	"110221198205211974"	"商务经理2"	""	"港铁N号线2期"	"1000.00"	""	"2019-6-1"	"2019-10-30"	"6662"	"1"	"0"	"1"	"2019-9-6 14:02:22"
"181"	"118"	"141"	"420504197709147177"	"仙人掌"	"254"	"撒哈拉沙漠"	"100.00"	""	"2019-10-1"	"2019-9-30"	""	"0"	"0"	"175"	"2019-9-9 16:16:37"
"182"	"118"	"137"	"35010519850821192X"	"0903授信申请1"	"250"	"洗发水"	"110.00"	""	"2019-9-1"	"2019-9-30"	""	"0"	"0"	"175"	"2019-9-9 16:22:06"
"183"	"1"	""	"342423197812043670"	"罗梅芬1"	""	"港铁N号线N1期"	"1000.00"	""	"2019-6-1"	"2019-7-1"	"13246689981"	"1"	"0"	"1"	"2019-9-11 15:34:57"
"184"	"1"	""	"340202195907142862"	"罗梅芬2"	""	"港铁N号线N2期"	"1001.00"	""	"2019-9-1"	"2019-9-12"	"13246689982"	"1"	"0"	"1"	"2019-9-11 15:34:57"
"185"	"1"	""	"350603193604090090"	"罗梅芬3"	""	"港铁N号线N3期"	"1002.00"	""	"2019-9-1"	"2019-10-1"	"13246689983"	"1"	"0"	"1"	"2019-9-11 15:34:57"
"186"	"1"	""	"411002196206223080"	"罗梅芬4"	""	"港铁N号线N4期"	"1003.00"	""	"2019-12-1"	"2020-1-1"	"13246689984"	"1"	"0"	"1"	"2019-9-11 15:34:57"
"187"	"1"	"143"	"510522194106208496"	"超管授信申请1"	"255"	"不喜欢吃_五仁叉烧月饼"	"10000.00"	"10.00"	"2019-10-1"	"2019-10-31"	""	"0"	"0"	"1"	"2019-9-11 16:06:46"
"188"	"1"	"144"	"140781198502052614"	"超管授信申请2"	"256"	"非洲沙漠"	"200.00"	""	"2019-9-1"	"2019-9-30"	""	"0"	"0"	"1"	"2019-9-11 16:39:11"
"189"	"118"	"145"	"321102196311011016"	"swjl申请授信1"	"257"	"耗子"	"10000.00"	"1.00"	"2019-10-1"	"2019-10-31"	""	"0"	"0"	"175"	"2019-9-12 10:46:01"
"190"	"118"	""	"430921197403204634"	"罗梅芬0"	""	"港铁N号线O期"	"1000.00"	""	"2019-1-1"	"2030-12-30"	"13246689980"	"1"	"0"	"173"	"2019-9-12 11:51:12"
"191"	"118"	""	"110104194310257296"	"罗梅芬5"	""	"港铁N号线N5期"	"1004.00"	""	"2019-9-12"	"2019-9-12"	"13246689985"	"1"	"0"	"177"	"2019-9-12 11:59:42"
"192"	"118"	""	"522631198709111267"	"罗梅芬6"	""	"港铁N号线N6期"	"1005.00"	""	"2019-9-12"	"2019-9-30"	"13246689986"	"1"	"0"	"177"	"2019-9-12 11:59:42"
"193"	"118"	"149"	"430302195902161420"	"UATswjl03"	"261"	"萨达5"	"10000.00"	"100.00"	"2019-10-1"	"2019-11-1"	""	"0"	"0"	"223"	"2019-9-26 17:57:09"
