"108"	"132"	"128"	"credit98"	""	"2019-8-30 13:42:35"	"2019-9-1"	"0.0"	"5453"	""	"li"	"云吞面客服授信申请1"	"140925197512136761"	"5437"	"43"	"13855441122"	"5438"	"张三"	"34112519451115079X"	"13256531478"	"500000"	"500000"	"500101"	"马家龙文体中心B栋8楼801"	"5441"	""	""	"2019-8-30 13:48:03"	"206"	"2019-8-30 11:59:01"	"207"
"109"	"132"	"128"	"credit98"	""	"2019-8-30 13:56:55"	"2019-8-1"	"0.1"	"5453"	""	"1"	"云吞面客服授信申请2"	"522222198509166636"	"5436"	"33"	"13855441122"	"5439"	""	""	""	"130000"	"130100"	"130102"	"111"	"5441"	""	""	"2019-8-30 13:59:59"	"206"	"2019-8-30 13:55:00"	"207"
"110"	"132"	"128"	"credit98"	""	"2019-8-30 14:12:56"	"2019-8-1"	"0.1"	"5453"	""	"111"	"云吞面客服授信申请3"	"522626199411194817"	"5436"	"24"	"13457878877"	"5439"	""	""	""	"130000"	"130200"	"130203"	"111"	"5442"	""	""	"2019-8-30 14:15:59"	"206"	"2019-8-30 14:11:17"	"207"
"111"	"132"	"128"	"credit98"	""	"2019-8-30 14:23:20"	"2019-9-1"	"0.0"	"5453"	""	"1"	"云吞面客服授信申请4"	"320830196204189137"	"5436"	"57"	"13144774488"	"5439"	""	""	""	"120000"	"120000"	"120101"	"111"	"5441"	""	""	"2019-8-30 14:26:24"	"206"	"2019-8-30 14:21:32"	"207"
"112"	"132"	"128"	"credit98"	""	"2019-8-30 14:35:58"	"2019-8-31"	"0.0"	"5453"	""	"1"	"云吞面客服授信申请5"	"440901196711110287"	"5437"	"51"	"13688995566"	"5439"	""	""	""	"110000"	"110000"	"110101"	"22"	"5442"	""	""	"2019-8-30 14:46:12"	"206"	"2019-8-30 14:28:09"	"207"
"113"	"132"	"128"	"credit98"	""	"2019-8-30 14:40:07"	"2019-8-1"	"0.1"	"5453"	""	"请问"	"云吞面客服授信申请6"	"370783199611252412"	"5436"	"22"	"13154542145"	"5440"	""	""	""	"120000"	"120000"	"120101"	"11"	"5441"	""	""	"2019-8-30 15:07:23"	"206"	"2019-8-30 14:38:51"	"207"
"114"	"133"	"131"	"credit98"	""	"2019-8-30 15:15:38"	"2019-8-1"	"0.1"	"5581"	""	"1"	"客服1"	"341502196812311266"	"5564"	"50"	"13655221144"	"5566"	""	""	""	"120000"	"120000"	"120101"	"1"	"5568"	""	""	"2019-8-30 15:17:49"	"203"	"2019-8-30 15:15:00"	"208"
"115"	"133"	"131"	"credit98"	""	"2019-8-30 15:20:10"	"2019-8-1"	"0.1"	"5580"	""	"1"	"客服2"	"511011196810194423"	"5564"	"50"	"13655221144"	"5566"	""	""	""	"140000"	"140200"	"140213"	"1111"	"5569"	""	""	"2019-8-30 15:31:42"	"203"	"2019-8-30 15:18:44"	"208"
"116"	"118"	"101"	"credit1"	""	""	"2019-9-1"	"0.0"	"4310"	""	"李"	"0830授信申请1"	"500243194311178998"	"4293"	"75"	"13122336655"	"4295"	"阿达"	"210281199505110467"	"13655221144"	"130000"	"130100"	"130102"	"大萨达"	"4300"	""	"178"	"2019-8-30 17:22:53"	"178"	"2019-8-30 17:21:25"	"178"
"117"	"118"	"101"	"credit10"	""	"2019-8-30 17:24:46"	"2019-9-1"	"0.0"	"4311"	""	"李"	"0830授信申请2"	"350701194606151560"	"4294"	"73"	"13145632147"	"4295"	"阿萨"	"500383198712132485"	"13652114477"	"120000"	"120000"	"120101"	"阿斯顿撒多"	"4300"	"224"	""	"2019-9-2 14:26:16"	"176"	"2019-8-30 17:23:25"	"178"
"118"	"118"	"101"	"credit8"	""	"2019-8-30 17:26:28"	"2019-9-6"	"0.0"	"4311"	""	"阿尔萨斯打算"	"0830授信申请3"	"512022196206220162"	"4294"	"57"	"13452112255"	"4296"	""	""	""	"110000"	"110000"	"110101"	"萨达"	"4299"	"222,223,224,216,218,219"	""	"2019-9-12 15:39:36"	"178"	"2019-8-30 17:25:08"	"178"
"119"	"134"	"134"	"credit2"	""	"2019-8-30 17:33:44"	"2019-9-1"	"0.0"	"5708"	""	"李家文大佬"	"授信申请1"	"230304193805186921"	"5691"	"81"	"13411225511"	"5693"	""	""	""	"120000"	"120000"	"120101"	"十点多撒多所"	"5696"	""	""	"2019-8-30 17:33:44"	"210"	"2019-8-30 17:32:11"	"210"
"120"	"134"	"134"	"credit98"	""	"2019-8-30 17:35:35"	"2019-8-1"	"0.1"	"5707"	""	"李佳薇"	"授信申请2"	"610400197312108510"	"5690"	"45"	"13744112255"	"5692"	"阿萨"	"220403197604188010"	"13478787744"	"120000"	"120000"	"120104"	"aS大萨达"	"5697"	""	""	"2019-8-30 17:39:15"	"209"	"2019-8-30 17:34:02"	"210"
"121"	"134"	"134"	"credit4"	""	"2019-8-30 17:41:27"	"2019-9-1"	"0.0"	"5708"	""	"撒"	"授信申请3"	"370786196007138440"	"5691"	"59"	"13474441144"	"5693"	""	""	""	"120000"	"120000"	"120102"	"是大的萨达"	"5696"	""	""	"2019-8-30 17:42:34"	"211"	"2019-8-30 17:40:15"	"210"
"122"	"118"	"101"	"credit8"	""	"2019-8-30 17:55:46"	"2019-7-31"	"0.1"	"4311"	""	"1"	"0830授信申请4"	"310118198103230043"	"4294"	"38"	"13455221144"	"4296"	""	""	""	"120000"	"120000"	"120102"	"啊实打实"	"4298"	"222"	""	"2019-9-2 14:14:28"	"177"	"2019-8-30 17:54:38"	"178"
"123"	"118"	"101"	"credit7"	""	"2019-8-30 18:11:32"	"2017-9-7"	"2.0"	"4310"	""	"广东大区经理"	"王0830"	"320982200807243068"	"4294"	"11"	"13700001111"	"4295"	"王0830配偶"	"141022198711290937"	"13700000002"	"120000"	"120000"	"120101"	"深圳市"	"4298"	"218"	""	"2019-9-2 14:11:03"	"178"	"2019-8-30 17:58:58"	"178"
"124"	"118"	"101"	"credit7"	""	"2019-9-2 13:52:04"	"2019-9-30"	"0.1"	"4310"	""	"十点多撒多"	"0902授信申请5"	"64030119420603328X"	"4294"	"77"	"13966552211"	"4295"	"张三"	"341623195907137507"	"13813988550"	"110000"	"110000"	"110101"	"马家龙文体中心B栋8楼801"	"4299"	"216,218"	""	"2019-9-12 15:39:01"	"178"	"2019-9-2 13:47:47"	"178"
"125"	"118"	"101"	"credit5"	""	"2019-9-2 13:54:58"	"2019-10-1"	"0.2"	"4311"	""	"士大夫"	"0902授信申请6"	"220105198805239874"	"4293"	"31"	"13899665522"	"4296"	""	""	""	"130000"	"130200"	"130203"	"马家龙文体中心B栋8楼801"	"4298"	"218"	""	"2019-9-2 14:07:29"	"177"	"2019-9-2 13:52:21"	"178"
"126"	"118"	"101"	"credit4"	""	"2019-9-2 13:58:00"	"2019-10-1"	"0.3"	"4310"	""	"佛挡杀佛"	"0902授信申请7"	"542334193508252649"	"4294"	"84"	"13966552211"	"4297"	""	""	""	"120000"	"120000"	"120101"	"马家龙文体中心B栋8楼801室"	"4300"	"222,223,225,218"	""	"2019-9-2 14:06:06"	"177"	"2019-9-2 13:55:14"	"178"
"127"	"118"	"101"	"credit3"	""	"2019-9-2 14:00:37"	"2019-9-10"	"0.0"	"4311"	""	"士大夫"	"0902授信申请8"	"131082195608290673"	"4293"	"63"	"13455663322"	"4295"	"是的撒"	"340602193704139105"	"13455662211"	"120000"	"120000"	"120101"	"的萨达撒多"	"4299"	"220,221,222,223,218"	""	"2019-9-2 14:05:27"	"177"	"2019-9-2 13:58:59"	"178"
"128"	"118"	"101"	"credit3"	""	"2019-9-2 14:02:24"	"2019-9-11"	"0.0"	"4311"	""	"发多少"	"0902授信申请9"	"420302198705014685"	"4294"	"32"	"13566332214"	"4297"	""	""	""	"130000"	"130100"	"130102"	"大飒飒多三"	"4299"	"220,221,222,223,216,218"	""	"2019-9-12 15:29:41"	"177"	"2019-9-2 14:01:13"	"178"
"129"	"118"	"101"	"credit1"	""	""	""	""	""	""	""	"王0902"	"141022198711290937"	"4293"	"31"	"13700000001"	"4295"	"林配偶0902"	"533523194908170007"	"13700000002"	"130000"	"130200"	"130203"	"111"	"4298"	""	"178"	"2019-9-2 14:41:22"	"178"	"2019-9-2 14:40:23"	"178"
"130"	"118"	"101"	"credit4"	""	"2019-9-12 10:56:53"	"2019-9-17"	"0.0"	"4311"	""	"1"	"王0902"	"533523194908170007"	"4294"	"70"	"13700000001"	"4295"	"王0902配偶"	"340602196212033738"	"13700000002"	"110000"	"110000"	"110101"	"111111"	"4298"	"222,223,225,216,218"	""	"2019-9-12 12:06:33"	"177"	"2019-9-2 17:28:01"	"178"
"131"	"118"	"101"	"credit98"	""	"2019-9-2 18:06:53"	"2017-10-17"	"1.9"	"4310"	""	"王大区经理"	"王0902"	"340602196212033738"	"4293"	"56"	"13700000001"	"4295"	"配偶姓名"	"150581193801219371"	"13700000001"	"110000"	"110000"	"110101"	"家庭住址-详细地址"	"4298"	""	""	"2019-9-4 13:47:32"	"176"	"2019-9-2 17:44:44"	"178"
"132"	"1"	"1"	"credit1"	""	""	""	""	""	""	""	"授信申请1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1"	"2019-9-2 18:19:10"	"1"	"2019-9-2 18:16:16"	"1"
"133"	"85"	"19"	"credit2"	""	"2019-9-3 09:22:33"	"2019-10-1"	"10.0"	"816"	""	"张大三"	"自动申请授信"	"513429196902236480"	"800"	"50"	"13988555665"	"802"	""	""	""	"440000"	"440300"	"440305"	"马家龙文体中心B栋8楼801室"	"806"	"137,138"	"69,78,79"	"2019-9-3 09:22:33"	"212"	"2019-9-3 09:19:13"	"212"
"134"	"85"	"19"	"credit2"	""	"2019-9-3 10:14:23"	"2019-9-1"	"0.0"	"814"	""	"dasd"	"jhsbd"	"632723195107159279"	"799"	"68"	"13122112200"	"803"	""	""	""	"130000"	"130100"	"130102"	"asdsadsa"	"805"	"137,138"	"69,78,79"	"2019-9-3 10:14:23"	"212"	"2019-9-3 10:11:23"	"212"
"135"	"118"	"101"	"credit11"	""	"2019-9-3 10:19:28"	"2019-9-1"	"0.0"	"4311"	""	"萨达"	"0902授信申请10"	"340207195307123141"	"4294"	"66"	"13155663322"	"4297"	""	""	""	"120000"	"120000"	"120101"	"大大声道"	"4300"	"223"	""	"2019-9-3 11:05:13"	"175"	"2019-9-3 10:17:33"	"178"
"136"	"118"	"101"	"credit98"	""	"2019-9-3 11:41:13"	"2019-9-17"	"0.0"	"4311"	""	"SADSAD "	"0902授信申请11"	"542229201607105020"	"4294"	"3"	"13655221100"	"4296"	""	""	""	"130000"	"130300"	"130304"	"dasdasdasd"	"4299"	""	""	"2019-9-4 15:33:28"	"175"	"2019-9-3 11:39:50"	"178"
"137"	"118"	"101"	"credit98"	""	"2019-9-3 13:49:13"	"2019-9-17"	"0.0"	"4312"	""	"阿达"	"0903授信申请1"	"35010519850821192X"	"4294"	"34"	"13655221144"	"4296"	""	""	""	"120000"	"120000"	"120102"	"sadsad"	"4299"	""	""	"2019-9-9 16:22:06"	"175"	"2019-9-3 13:47:57"	"178"
"138"	"118"	"101"	"credit9"	""	"2019-9-3 14:58:03"	"2019-9-2"	"0.0"	"4311"	""	"aS大萨达"	"0903授信申请2"	"653126199610202376"	"4293"	"22"	"13655221144"	"4296"	""	""	""	"120000"	"120000"	"120101"	"sdasd"	"4299"	"216,218,219"	""	"2019-9-12 15:42:16"	"173"	"2019-9-3 14:57:01"	"178"
"139"	"118"	"101"	"credit98"	""	"2019-9-3 16:36:53"	"2019-10-1"	"1.0"	"4311"	""	"111"	"0903授信申请3"	"440781199412117256"	"4293"	"24"	"13655221144"	"4297"	""	""	""	"120000"	"120000"	"120101"	"阿斯顿撒"	"4300"	""	""	"2019-9-3 17:27:48"	"176"	"2019-9-3 16:36:08"	"178"
"140"	"118"	"101"	"credit5"	""	"2019-9-4 16:31:44"	"2018-7-10"	"1.2"	"4311"	""	"daqu"	"lijiawen"	"460002198110180028"	"4294"	"37"	"13700000001"	"4296"	""	""	""	"110000"	"110000"	"110102"	"1"	"4298"	"216,218"	""	"2019-9-12 15:30:12"	"177"	"2019-9-4 16:28:41"	"178"
"141"	"118"	"101"	"credit98"	""	"2019-9-9 15:20:45"	"2019-9-7"	"0.0"	"4311"	""	"阿斯"	"仙人掌"	"420504197709147177"	"4293"	"41"	"13155221144"	"4295"	"三欧"	"654001197110290292"	"13655889966"	"440000"	"440300"	"440305"	"马家龙问题中心B栋8楼"	"4300"	""	""	"2019-9-9 16:16:37"	"175"	"2019-9-9 15:18:25"	"178"
"142"	"118"	"101"	"credit1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"177"	""	""	"2019-9-9 15:49:10"	"177"
"143"	"1"	"1"	"credit98"	""	"2019-9-11 15:51:12"	"2019-9-23"	"0.0"	"30"	""	"撒阿萨德"	"超管授信申请1"	"510522194106208496"	"1"	"78"	"13652121212"	"3"	"aS大萨达"	"231123195601225237"	"13655221144"	"110000"	"110000"	"110101"	"阿萨德"	"6"	""	""	"2019-9-11 16:06:46"	"1"	"2019-9-11 15:49:42"	"1"
"144"	"1"	"1"	"credit98"	""	"2019-9-11 16:25:23"	"2019-9-12"	"0.0"	"30"	""	"撒旦撒旦"	"超管授信申请2"	"140781198502052614"	"1"	"34"	"13655221144"	"4"	""	""	""	"150000"	"150600"	""	"傻傻的"	"6"	""	""	"2019-9-11 16:39:11"	"1"	"2019-9-11 16:21:11"	"1"
"145"	"118"	"101"	"credit98"	""	"2019-9-12 09:44:55"	"2019-9-24"	"0.0"	"4311"	""	"未达到"	"swjl申请授信1"	"321102196311011016"	"4293"	"55"	"13455663322"	"4296"	""	""	""	"120000"	"120000"	"120101"	"大城市范德萨"	"4299"	""	""	"2019-9-12 10:46:01"	"175"	"2019-9-12 09:42:25"	"178"
"146"	"1"	"1"	"credit3"	""	"2019-9-12 17:56:42"	"2019-9-4"	"0.0"	"32"	""	"1"	"222"	"320401195008015764"	"2"	"69"	"13655221144"	"5"	""	""	""	"130000"	"130200"	"130203"	"阿达萨达"	"6"	"1,2"	"1,3"	"2019-9-26 17:35:03"	"1"	"2019-9-12 17:55:43"	"1"
"147"	"118"	"101"	"credit2"	""	"2019-9-26 15:49:54"	"2019-10-1"	"0.0"	"4313"	""	"撒大声地"	"UATswjl01"	"522201197303259996"	"4293"	"46"	"13152632012"	"4296"	""	""	""	"140000"	"140300"	"140303"	"阿打算的撒"	"4299"	"216"	""	"2019-9-26 15:49:54"	"178"	"2019-9-26 14:30:51"	"178"
"148"	"118"	"101"	"credit7"	""	"2019-9-26 18:01:52"	"2019-9-17"	"0.0"	"4311"	""	"阿萨德撒"	"UATswjl02"	"410185198308262130"	"4293"	"36"	"13653201245"	"4296"	""	""	""	"130000"	"130300"	"130304"	"撒打算"	"4298"	"216,218"	""	"2019-9-27 10:57:12"	"178"	"2019-9-26 15:58:41"	"178"
"149"	"118"	"101"	"credit98"	""	"2019-9-26 17:45:41"	"2019-9-1"	"0.1"	"4312"	""	"山岛竦峙"	"UATswjl03"	"430302195902161420"	"4294"	"60"	"13652124587"	"4296"	""	""	""	"130000"	"130200"	"130204"	"sd阿萨德"	"4299"	""	""	"2019-9-26 17:57:09"	"223"	"2019-9-26 16:12:12"	"178"
"150"	"84"	"16"	"credit1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"65"	""	""	"2019-9-26 16:26:00"	"65"
"151"	"137"	"143"	"credit1"	""	""	""	""	""	""	""	"请问我完全"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"219"	"2019-9-27 10:30:58"	"219"	"2019-9-27 10:30:58"	"219"
"152"	"65"	"22"	"credit1"	""	""	""	""	""	""	""	"1是的范德萨发是的范德萨范德萨发放水电费水电费水电费是的发生大幅度"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"46"	"2019-10-11 14:05:25"	"46"	"2019-10-11 14:04:14"	"46"
"153"	"118"	"101"	"credit2"	""	"2019-10-12 14:12:20"	"2019-10-1"	"0.0"	"4310"	""	"未达到"	"UAT-swjl-1011-001"	"460035197507193313"	"4293"	"44"	"13156563322"	"4296"	""	""	""	"120000"	"120000"	"120101"	"dwdasddsa"	"4299"	"1,222,223,216,218"	"176,177,1,223,173"	"2019-10-12 14:12:20"	"178"	"2019-10-11 14:28:48"	"178"
"154"	"118"	"101"	"credit8"	""	"2019-10-11 14:37:39"	"2019-10-22"	"0.0"	"4311"	""	"阿斯顿撒"	"UAT-swjl-1011-002"	"152130200711290310"	"4293"	"11"	"13566663333"	"4296"	""	""	""	"130000"	"130300"	"130304"	"的萨达"	"4299"	"222,223,224,216,218,219"	"176,177,178,173,175"	"2019-10-11 15:39:04"	"177"	"2019-10-11 14:35:01"	"178"
"155"	"85"	"19"	"credit1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"69"	""	""	"2019-10-12 11:34:19"	"69"
"156"	"1"	"1"	"credit1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1"	""	""	"2019-10-12 14:05:49"	"1"
"157"	"1"	"1"	"credit1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1"	""	""	"2019-10-12 14:08:35"	"1"
"158"	"1"	"1"	"credit1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1"	""	""	"2019-10-12 15:14:35"	"1"
"159"	"118"	"101"	"credit1"	""	""	"2019-10-1"	"0.0"	"4310"	""	"AWADASD"	"啊嘎啦"	"533526195510240734"	"4293"	"63"	"13155663300"	"4296"	""	""	""	"110000"	"110000"	"110105"	"大萨达大所多"	"4300"	""	"178"	"2019-10-12 15:18:01"	"178"	"2019-10-12 15:14:48"	"178"
"160"	"118"	"101"	"credit2"	""	"2019-10-12 16:53:23"	"2019-10-16"	"0.0"	"4311"	""	"是的范德萨"	"111"	"620523200810254349"	"4294"	"10"	"13166332200"	"4296"	""	""	""	"120000"	"120000"	"120102"	"SAD撒旦撒"	"4299"	"1,222,223,216,218"	"176,177,1,223,173"	"2019-10-12 16:53:23"	"178"	"2019-10-12 15:54:40"	"178"
"161"	"118"	"101"	"credit2"	""	"2019-10-12 16:58:16"	"2019-10-17"	"0.0"	"4312"	""	"胜多负少的"	"UAT-swjl-1012-001"	"51172119701125304X"	"4294"	"48"	"19988888888"	"4296"	""	""	""	"110000"	"110000"	"110101"	"对方单位千万"	"4299"	"1,222,223,216,218"	"176,177,1,223,173"	"2019-10-12 16:58:16"	"178"	"2019-10-12 16:55:44"	"178"
"162"	"100005"	"154"	"credit2"	""	"2019-10-14 15:30:55"	"2019-10-8"	"0.0"	"7918"	""	"未达到"	"wedfed"	"320923197606297145"	"7903"	"43"	"13022330022"	"7905"	""	""	""	"140000"	"140400"	"140406"	"asdasd"	"7908"	""	""	"2019-10-14 15:30:55"	"243"	"2019-10-14 15:29:48"	"243"
"163"	"85"	"19"	"credit1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"804"	""	"69"	"2019-10-14 16:28:55"	"69"	"2019-10-14 16:28:53"	"69"
